0,3,6,174.661,233.155,322.414
6,8,0,287.985,12.924,45.521
3,6,1,186.807,251.888,275.728
0,8,3,322.563,45.772,248.379
6,0,5,215.757,152.911,243.356
5,0,2,240.614,133.603,6.893
5,4,1,74.49,62.931,147.25
3,4,8,221.971,257.238,151.471
5,8,5,334.497,207.593,85.739
1,5,3,55.881,315.134,306.716
0,3,2,338.844,155.409,248.157
3,8,3,221.455,318.412,285.471
2,2,7,159.007,43.643,24.741
2,6,7,336.593,260.263,197.365
7,5,1,160.337,345.829,142.345
5,5,7,69.43,64.563,220.694
4,1,1,127.439,95.046,223.889
1,8,5,319.572,228.427,329.627
5,2,2,353.529,354.3,296.425
3,7,2,292.605,63.982,293.797
2,1,8,297.755,328.023,15.413
6,2,6,82.501,210.917,19.468
7,6,6,111.31,73.111,182.408
8,7,7,38.136,293.539,165.285
1,4,3,244.856,177.362,87.184
8,7,6,149.801,264.241,291.029
0,0,4,288.275,64.481,128.72
1,8,2,32.436,139.011,318.023
3,0,1,238.015,277.767,62.17
7,8,6,105.56,3.055,96.774
8,8,3,184.818,63.789,264.035
1,4,7,62.19,75.156,213.615
6,2,8,314.195,46.699,267.491
1,3,5,287.522,355.655,293.274
3,7,2,223.151,38.19,15.772
8,3,4,59.035,244.645,286.852
0,5,4,288.031,247.983,172.619
2,3,5,76.335,258.19,110.629
7,5,4,70.813,109.879,115.036
2,8,8,348.959,7.206,207.386
1,5,8,102.697,138.191,252.9
0,1,8,92.192,197.985,86.341
5,1,5,23.976,220.224,308.739
6,5,5,103.606,248.172,291.482
3,2,4,49.27,175.217,143.488
3,4,2,62.537,81.145,237.933
0,6,4,114.433,337.678,216.695
1,4,5,61.802,164.725,16.17
1,2,5,7.646,19.453,175.47
4,8,3,10.892,337.283,326.358
7,5,7,228.348,107.947,212.746
7,4,0,235.998,216.604,308.335
6,4,4,271.808,34.022,3.481
8,1,6,272.124,50.961,154.085
0,5,5,12.391,120.43,322.232
2,6,8,236.005,16.539,28.86
8,0,4,215.62,309.298,43.527
3,6,0,92.351,273.267,322.184
3,5,8,183.303,305.812,162.703
6,2,3,339.984,224.931,105.208
1,8,7,167.503,302.682,242.396
0,0,7,212.305,325.132,94.866
5,0,1,93.438,70.331,80.582
0,8,8,6.812,283.079,212.217
0,5,3,211.028,279.579,72.089
3,8,2,108.043,275.119,344.568
0,1,2,180.49,352.816,210.481
6,5,5,170.579,292.052,155.596
8,4,5,110.89,259.526,222.759
0,1,7,253.52,266.184,87.448
6,7,8,190.54,293.268,38.195
1,0,8,95.893,274.605,297.97
8,7,0,258.115,317.512,319.235
2,4,8,2.582,293.747,225.386
6,0,8,98.505,191.814,261.411
1,3,5,192.894,16.26,225.856
8,0,4,333.378,199.096,187.536
1,0,7,330.587,352.572,273.973
3,1,7,228.512,38.462,170.621
7,3,3,192.585,266.887,169.825
7,0,0,252.58,320.595,214.85
7,8,2,142.068,109.287,29.324
0,0,6,109.0,258.692,344.135
5,4,8,62.541,165.598,12.813
5,0,4,243.118,188.745,348.259
2,2,6,242.593,10.931,119.977
8,6,1,321.274,183.895,78.456
7,0,6,229.338,64.942,181.656
8,0,6,39.52,353.46,102.507
3,2,0,244.415,69.637,343.71
2,8,1,57.73,67.907,47.551
7,8,2,190.325,332.336,244.291
0,3,3,271.892,16.208,95.676
1,8,4,150.301,194.853,10.983
8,0,6,259.18,313.929,296.768
3,6,0,111.571,93.537,211.728
6,3,7,34.311,93.869,55.892
7,8,0,143.257,307.644,153.469
0,6,3,48.505,136.915,268.796
4,2,4,332.272,204.486,24.63
1,0,2,189.574,11.405,221.971
3,3,1,247.194,105.381,201.363
1,1,1,145.179,252.361,259.952
8,3,0,310.39,178.178,267.093
7,3,7,233.267,38.381,355.341
2,5,1,286.093,201.382,193.419
4,0,1,83.811,93.639,243.85
1,7,1,112.967,337.948,0.591
7,6,8,221.971,315.403,85.906
6,5,2,20.587,347.359,304.376
3,6,0,220.195,16.643,57.376
6,6,2,17.839,335.738,333.853
7,1,0,143.097,223.661,126.246
0,3,7,174.583,93.069,284.162
6,8,0,330.874,195.047,58.149
4,6,4,51.122,231.578,227.92
4,8,0,199.72,91.545,133.572
1,6,0,357.335,17.279,22.408
1,0,1,206.306,22.266,79.536
4,1,0,90.691,53.555,6.736
7,6,7,322.468,76.975,117.916
8,2,3,251.397,32.466,204.029
2,0,7,233.686,231.414,69.182
5,6,4,272.814,275.478,358.26
7,6,4,169.786,201.634,98.667
3,3,7,334.523,109.009,317.139
2,6,2,302.405,65.178,175.361
4,7,7,3.83,340.943,311.684
4,5,0,74.456,218.15,331.605
2,3,7,249.42,189.357,9.522
0,1,8,281.042,334.296,72.06
0,1,5,83.519,346.718,258.139
1,1,3,165.573,142.509,179.471
3,6,5,329.256,242.602,285.228
8,5,4,139.833,235.508,28.479
8,8,0,229.685,302.571,146.257
5,7,7,196.081,301.989,96.394
0,5,5,303.233,320.354,149.901
5,7,8,34.784,180.92,327.179
0,6,6,235.557,286.843,192.285
1,0,3,273.78,316.002,0.094
2,6,0,158.592,347.552,300.163
4,4,2,115.839,216.572,315.946
3,4,5,135.971,226.081,272.467
5,7,7,111.235,44.314,86.952
4,7,0,254.298,336.282,98.752
1,2,3,269.089,176.331,187.523
4,7,3,119.401,204.724,66.619
4,1,0,290.672,85.665,0.482
7,3,1,249.727,61.577,237.101
5,6,3,356.864,252.88,257.256
8,5,5,275.012,232.099,256.758
8,7,1,182.612,328.64,281.716
4,3,6,14.0,278.189,264.127
4,4,7,119.928,207.716,7.299
7,7,7,234.202,17.213,118.974
7,0,7,181.532,148.119,156.88
8,1,1,88.478,299.986,139.335
0,1,7,311.174,150.744,102.761
6,5,1,142.124,21.248,148.865
0,8,5,103.57,251.634,303.518
0,4,6,11.329,344.267,287.191
6,6,1,16.048,109.159,147.529
8,0,1,348.067,132.969,163.307
1,0,2,342.127,305.94,343.884
4,0,7,273.362,157.538,344.734
7,5,8,198.84,56.233,201.092
8,7,6,65.048,96.643,147.096
8,1,5,236.83,302.985,102.001
7,7,1,233.956,113.428,35.469
8,6,8,235.632,71.402,229.875
4,3,7,6.483,21.648,103.608
7,3,3,238.605,46.97,232.557
0,6,2,56.606,319.273,317.196
2,6,5,129.787,149.777,79.623
8,4,5,279.067,161.62,120.34
5,4,7,85.187,61.017,4.685
8,3,1,24.05,245.002,1.357
5,8,1,156.612,211.021,54.216
7,0,4,229.939,25.589,342.963
6,8,6,356.486,317.546,218.946
1,6,8,5.061,176.166,141.266
7,4,5,202.565,9.444,257.776
6,5,4,92.29,250.623,17.628
5,4,0,69.016,288.366,243.254
3,8,1,326.308,126.009,311.099
7,6,5,344.271,119.089,284.262
3,4,0,121.115,175.849,354.234
0,8,5,141.161,123.429,79.279
3,5,2,48.363,210.749,345.68
1,0,4,308.109,159.444,40.047
1,0,7,313.51,174.488,142.621
3,4,3,336.572,306.027,144.291
8,5,3,30.626,77.339,169.295
6,5,0,290.21,250.71,83.032
3,1,5,350.008,199.046,48.054
7,2,5,50.965,197.453,93.11
5,2,6,226.667,304.145,141.1
1,2,5,164.342,171.622,116.944
0,1,5,53.456,316.62,306.732
4,8,1,317.694,217.592,127.253
1,3,2,149.345,274.439,111.785
2,0,2,238.814,93.357,56.975
0,3,2,8.256,335.24,274.082
2,1,3,320.557,291.798,186.866
5,5,6,167.659,231.723,216.145
1,0,6,352.14,124.976,343.803
6,7,4,36.853,233.631,151.634
4,2,6,12.243,67.452,96.996
2,5,6,132.041,290.153,345.679
6,6,0,72.582,251.098,102.997
2,3,4,240.513,53.6,308.711
8,4,1,19.531,310.548,358.344
7,7,2,164.643,97.4,43.407
7,6,1,193.089,80.699,256.87
0,7,2,301.867,108.148,45.779
2,2,8,303.845,293.249,321.166
0,0,4,49.736,354.612,156.666
2,1,7,78.786,56.798,253.988
7,1,8,20.834,343.475,216.948
6,5,6,101.932,106.928,55.207
8,4,4,152.181,214.568,226.732
0,5,4,121.087,154.159,97.196
4,4,0,196.048,223.848,302.305
0,7,5,51.759,244.248,272.336
1,0,5,307.441,280.238,53.712
0,5,3,359.982,309.006,107.618
1,2,6,31.021,101.844,57.299
2,5,7,297.896,31.055,350.785
7,4,7,272.709,116.54,258.365
5,7,5,273.691,171.329,148.81
8,8,7,94.793,359.853,45.863
3,1,7,11.967,3.526,152.584
7,8,7,284.007,359.499,339.557
8,3,1,115.283,298.293,357.992
6,7,3,348.268,182.92,315.872
4,4,1,299.529,52.29,97.876
0,7,2,66.247,251.051,320.006
3,7,3,186.24,331.004,351.665
1,3,1,143.614,179.226,120.499
6,5,2,201.662,224.214,186.581
8,2,1,93.381,117.086,28.82
4,6,2,313.399,118.798,222.113
1,3,0,79.789,208.472,166.487
1,8,2,300.831,164.218,330.351
2,8,1,229.426,8.588,311.798
1,1,5,276.896,187.765,50.572
1,5,5,130.442,276.132,95.763
5,0,1,64.561,34.043,97.96
1,8,3,63.757,244.877,104.664
5,5,3,247.31,13.039,191.916
6,6,7,76.679,315.028,116.708
6,1,7,305.404,213.899,275.149
3,6,6,188.518,68.707,193.22
0,4,8,68.402,41.718,39.69
6,6,0,219.013,168.152,72.48
5,0,3,348.83,122.428,218.84
5,1,8,112.404,166.247,268.222
8,4,5,322.076,228.898,328.271
8,5,7,311.578,51.512,183.916
3,5,3,311.122,51.008,338.071
6,3,1,145.194,130.408,325.655
3,7,4,267.372,22.156,232.47
8,8,1,237.749,213.408,335.133
8,8,7,235.952,146.628,54.15
1,5,6,222.292,188.09,170.538
7,0,5,242.553,298.344,313.891
0,2,3,25.329,1.808,206.301
8,3,3,112.509,15.589,317.994
3,6,4,223.277,12.586,38.96
6,6,2,288.875,262.933,21.531
3,4,6,192.373,358.633,149.606
2,7,6,74.484,246.2,340.592
3,7,7,10.476,287.075,226.213
3,7,7,254.362,278.813,110.127
8,5,5,299.314,288.8,53.241
6,5,1,300.005,353.634,173.513
8,2,0,136.112,195.751,170.823
6,8,6,243.302,79.215,88.046
4,1,4,248.009,208.514,22.148
2,0,2,160.784,28.081,355.197
1,0,7,222.341,194.723,78.196
2,0,6,72.306,147.413,251.034
0,6,8,103.807,179.573,304.007
0,6,7,226.704,110.359,42.735
1,3,6,101.635,184.067,159.569
7,3,3,312.708,92.156,350.159
5,4,5,230.167,262.915,55.624
4,4,0,302.759,144.27,283.14
2,2,6,240.082,302.498,309.504
2,2,4,194.206,133.291,3.344
7,6,2,54.782,204.239,102.21
1,5,3,125.164,92.166,11.89
4,3,7,85.754,274.564,358.132
3,6,8,182.222,108.526,57.324
0,7,4,157.832,158.667,180.863
2,0,5,207.899,195.285,109.057
7,6,7,306.069,224.397,22.763
1,0,5,22.508,4.616,321.949
4,5,3,343.996,202.116,350.881
7,6,7,45.485,99.327,83.64
5,8,2,179.247,183.108,41.403
2,7,8,221.03,202.234,99.0
0,0,8,123.962,228.491,105.107
2,3,2,339.775,216.639,340.937
8,7,8,14.72,122.928,132.934
6,8,3,268.715,143.33,41.835
0,6,7,292.005,346.477,53.187
8,1,2,78.679,50.409,142.924
4,3,1,114.898,115.147,301.584
0,5,8,342.928,342.007,199.119
1,6,5,154.846,51.656,286.759
7,7,3,232.897,340.846,290.187
4,0,1,44.442,33.079,260.08
4,8,1,290.58,123.48,288.699
5,6,0,3.19,60.801,20.849
2,4,3,281.453,148.297,160.242
5,2,0,277.858,17.799,293.495
2,6,1,81.688,282.406,33.808
6,0,1,237.671,65.726,225.446
8,8,2,64.866,278.272,102.964
5,0,7,33.61,19.731,187.044
0,1,6,236.241,35.322,309.222
7,3,3,146.366,217.602,24.022
7,7,5,182.234,13.593,194.754
8,7,4,293.264,49.455,9.932
8,6,3,178.573,165.083,254.454
0,6,6,228.879,3.408,48.592
5,6,6,173.673,141.216,218.794
6,8,1,336.347,126.234,324.238
6,4,8,149.799,334.473,110.567
4,7,4,313.828,66.393,5.901
2,5,6,339.46,334.073,302.05
0,7,8,63.653,320.277,133.826
4,0,6,154.808,156.773,316.083
0,5,0,178.347,73.613,250.813
5,8,5,210.294,126.665,26.424
5,1,5,231.888,293.807,330.902
8,2,4,22.484,331.662,315.748
2,6,6,177.079,339.223,291.477
7,0,1,22.573,210.029,232.796
4,3,7,117.686,112.774,315.712
0,7,7,19.091,173.713,181.185
1,7,1,270.83,148.534,120.405
4,3,8,205.371,286.319,264.539
5,2,1,268.416,357.168,256.144
3,8,8,16.779,209.69,274.627
6,1,3,143.546,330.017,138.907
5,1,6,91.51,36.311,212.007
4,5,0,95.634,108.967,183.558
5,8,8,351.049,45.584,249.76
1,7,5,62.357,222.994,324.436
3,1,4,98.252,152.142,178.032
6,3,6,255.245,26.448,265.303
0,6,1,250.986,143.154,217.926
5,3,3,169.225,112.068,162.808
6,5,7,331.838,118.653,227.488
5,1,7,184.613,38.018,63.305
2,6,8,0.527,29.403,250.2
4,4,8,255.976,143.566,228.891
8,4,6,174.893,207.748,265.837
1,0,2,192.588,182.188,350.554
5,5,8,125.332,270.392,295.749
0,7,0,315.473,272.621,49.947
1,7,0,246.756,111.482,294.416
1,4,7,223.22,65.639,166.234
5,5,0,179.072,265.598,6.584
3,2,7,118.097,61.123,301.814
1,0,4,228.24,274.051,103.438
7,6,2,349.217,86.938,99.345
6,1,7,290.752,21.114,60.782
8,3,0,246.228,297.367,316.325
4,5,2,24.945,238.411,130.332
6,8,5,238.288,288.881,224.734
7,7,4,25.411,103.329,53.666
1,7,7,314.459,173.541,128.059
4,6,8,278.093,294.855,294.784
7,0,3,280.072,329.77,257.279
5,5,3,169.69,144.648,345.432
2,1,3,7.058,324.705,246.329
1,1,8,69.024,36.091,81.26
0,4,5,272.783,149.957,187.679
0,3,2,216.29,266.122,151.031
2,6,4,101.377,25.273,306.664
0,2,5,146.53,138.496,338.599
7,7,2,95.381,82.347,97.433
1,0,6,2.323,98.528,1.702
8,5,1,231.694,207.29,24.275
7,1,4,24.643,158.444,326.781
1,4,6,4.886,61.197,159.103
2,1,4,63.365,306.376,91.331
2,7,5,270.675,65.794,273.7
8,1,6,346.457,228.554,277.298
0,0,5,140.452,274.371,356.851
8,0,2,121.784,131.847,94.641
7,5,3,136.608,321.212,105.24
5,5,5,304.798,10.399,231.659
1,7,3,357.092,294.88,269.669
4,3,0,264.864,177.315,358.76
2,2,6,103.539,34.508,256.47
7,7,3,39.694,310.465,166.057
8,1,8,168.359,107.628,71.285
7,7,2,67.138,166.957,170.992
0,8,4,172.653,178.007,122.967
1,8,1,288.96,56.025,117.096
3,4,7,207.581,341.339,69.469
1,8,6,62.834,233.732,30.136
1,4,0,65.031,354.247,156.375
5,8,1,255.431,53.208,167.068
7,6,0,314.417,204.573,11.542
5,7,8,172.106,42.11,230.097
2,3,2,170.218,289.808,42.605
6,3,5,309.751,341.089,313.745
8,8,2,177.788,56.817,324.636
1,6,5,79.139,130.161,45.4
0,6,1,190.414,338.946,133.498
2,7,7,303.37,139.2,295.552
6,6,2,250.501,219.444,63.449
2,3,8,213.651,247.344,22.629
2,0,3,33.364,85.569,154.406
8,1,5,332.179,129.804,291.974
8,2,8,155.82,288.854,169.829
6,1,4,172.019,285.651,75.928
8,5,7,251.87,288.653,346.558
1,5,5,36.268,330.176,217.716
3,7,6,121.341,135.987,111.883
0,8,4,79.277,169.15,110.041
1,3,8,128.663,233.427,74.983
6,7,2,116.599,154.823,282.307
7,8,0,321.886,353.001,257.903
5,0,1,335.089,267.976,112.465
6,2,2,86.194,109.376,61.1
7,1,8,75.582,56.318,189.186
7,4,7,187.564,248.004,300.282
5,1,2,286.443,321.823,312.713
2,1,7,108.454,273.521,173.227
0,8,5,182.711,169.907,327.071
7,1,4,184.764,49.049,274.003
6,4,7,154.161,232.345,215.352
6,4,0,264.904,292.075,98.771
8,6,7,235.653,322.642,312.666
5,6,8,12.091,100.749,216.406
4,8,7,353.354,38.047,271.516
3,8,0,88.488,7.093,351.907
6,2,4,238.548,113.856,0.109
7,0,3,304.638,23.606,28.048
1,3,2,170.371,115.599,197.959
3,1,6,320.801,31.951,225.066
4,0,4,166.348,280.712,293.976
0,5,0,128.529,305.903,184.178
4,0,5,308.116,351.367,46.85
7,7,2,58.663,130.927,18.709
4,3,2,199.835,247.465,25.925
2,2,8,140.375,180.059,222.343
6,4,2,3.047,197.23,346.258
0,8,7,359.77,304.062,45.182
1,4,6,48.199,60.242,180.083
2,3,2,103.43,326.479,207.429
2,3,1,138.633,241.118,36.256
3,5,1,19.331,229.875,269.639
2,5,0,109.597,138.054,221.392
0,6,3,166.333,353.642,328.168
0,2,2,96.127,298.058,266.811
5,7,8,171.61,289.046,8.125
8,6,2,271.168,337.342,29.08
2,3,6,82.245,200.543,278.176
8,4,7,252.933,227.719,226.916
0,1,3,331.003,352.901,289.766
3,3,1,189.945,15.352,279.195
1,6,2,110.723,325.503,349.057
4,3,2,29.282,156.692,104.571
5,6,1,170.333,290.187,114.455
4,0,7,209.495,323.347,23.832
2,1,4,313.404,329.28,226.981
7,8,8,70.204,33.554,324.658
5,4,5,268.937,104.59,135.0
0,2,7,10.771,295.124,242.003
1,1,1,347.792,38.095,121.194
6,5,2,76.885,333.6,355.739
3,4,4,264.084,58.665,44.001
1,7,8,322.373,262.649,200.204
5,3,7,147.46,333.965,213.418
5,1,6,232.368,111.731,161.182
3,4,6,45.202,233.149,249.559
3,2,7,42.742,100.711,306.125
0,4,2,94.634,114.828,102.671
4,3,4,4.315,353.132,118.233
8,6,4,69.208,5.756,123.004
7,2,0,45.5,315.583,53.072
8,8,8,273.224,200.03,269.901
3,5,5,311.751,24.419,323.336
8,3,8,336.913,185.732,225.443
5,6,4,118.679,222.606,298.278
5,5,2,323.206,264.823,161.232
2,1,1,198.967,254.124,36.183
4,8,6,330.448,121.673,356.149
6,4,0,312.369,119.218,71.252
3,8,8,245.449,143.901,45.624
1,0,1,53.968,108.885,328.492
4,1,2,223.968,152.432,321.404
4,8,0,282.189,39.762,345.267
5,3,4,285.868,335.245,296.472
8,7,8,108.332,31.134,309.014
4,3,7,65.755,188.995,63.311
4,7,4,300.064,279.199,328.781
7,4,5,216.504,274.004,327.255
3,1,7,40.878,280.701,82.385
7,0,4,297.645,196.97,212.395
6,6,8,14.24,251.806,93.806
0,8,1,70.105,226.565,124.415
8,8,6,255.314,61.579,288.514
4,7,8,273.729,338.111,209.203
6,8,4,12.135,7.782,46.447
8,0,3,317.181,34.046,179.607
1,6,6,250.655,314.922,307.315
5,0,4,31.538,98.423,98.174
8,6,4,10.473,18.13,296.712
5,1,6,45.128,119.916,149.03
1,8,0,60.266,24.546,184.103
7,3,7,170.412,9.258,262.553
8,8,7,63.329,62.343,28.14
2,4,1,68.454,233.03,311.021
7,8,8,179.14,219.343,95.391
8,5,3,231.655,133.927,42.761
2,8,6,356.651,339.134,255.129
2,6,2,225.968,85.251,186.232
6,8,8,347.973,269.612,261.151
5,2,0,59.013,251.326,131.677
1,5,1,66.939,307.581,170.437
7,5,0,54.074,149.461,55.189
7,3,8,48.205,110.481,138.504
2,7,0,121.794,161.916,134.515
4,8,0,68.528,34.326,64.417
8,8,7,158.828,242.268,356.551
4,2,2,266.167,196.945,40.553
8,2,3,190.923,294.724,247.116
8,3,3,26.44,301.945,225.945
0,7,2,354.008,105.6,224.281
2,2,5,320.773,187.341,139.862
4,6,3,51.309,146.427,299.782
2,2,5,50.285,300.926,137.118
7,0,3,211.149,187.113,108.968
2,1,6,101.51,209.657,51.134
3,0,3,156.295,269.443,166.668
0,8,5,118.296,84.593,48.275
3,1,2,159.514,166.269,20.694
5,5,3,52.213,342.472,340.743
8,1,8,198.522,70.226,77.411
3,4,7,127.697,143.595,49.476
6,1,1,309.256,167.61,31.178
3,5,8,306.213,150.872,144.119
2,8,4,180.333,58.475,66.282
4,7,4,52.84,112.006,164.475
5,5,7,238.589,84.011,141.904
1,6,7,149.749,331.675,313.636
5,6,8,96.092,199.802,316.917
3,0,1,23.889,103.553,36.775
0,0,6,79.39,324.863,359.175
4,5,1,329.435,126.891,118.092
7,2,0,196.896,135.992,140.089
7,8,5,254.264,220.926,323.341
5,7,6,100.954,134.553,247.284
1,0,0,282.519,43.974,228.251
3,2,6,177.526,92.421,120.917
4,6,1,103.615,38.071,213.449
5,3,8,307.803,167.4,216.199
7,7,8,188.313,236.264,197.017
4,5,3,174.606,221.576,59.678
8,2,7,129.852,167.257,340.091
5,7,5,308.091,204.903,319.476
2,3,4,148.115,120.022,33.572
2,8,7,201.718,322.55,12.228
4,8,2,293.843,161.518,272.218
4,1,4,295.123,127.121,336.573
1,7,3,273.212,162.835,128.847
0,2,3,265.65,216.179,32.811
0,1,5,284.812,9.335,105.087
7,4,6,12.762,226.955,252.045
5,2,5,6.385,41.669,2.337
3,6,8,218.436,34.71,283.243
6,3,4,182.823,8.286,173.435
3,3,4,18.634,84.542,349.612
7,7,2,308.548,317.172,217.957
2,1,4,315.844,255.694,43.391
8,8,7,105.444,118.574,282.984
8,2,4,309.609,53.593,273.798
0,2,3,134.921,310.123,120.262
6,5,5,254.121,251.732,73.409
0,2,4,106.538,62.549,116.03
7,5,4,318.737,33.151,273.363
6,8,3,357.413,297.715,189.419
6,7,7,316.101,329.857,92.3
8,8,4,61.452,80.833,342.132
6,8,4,29.505,175.302,51.141
0,2,5,293.3,61.76,139.805
3,0,4,2.058,165.115,359.496
0,3,2,330.296,51.807,353.067
7,3,1,315.474,17.574,86.594
1,8,8,162.579,319.876,204.528
8,5,6,243.213,81.654,166.953
5,7,1,130.71,197.029,189.93
7,8,1,299.315,342.304,141.534
8,6,5,151.09,216.185,63.242
0,7,4,286.023,312.833,133.35
8,5,7,317.599,339.694,13.55
1,3,3,48.15,247.499,324.154
1,0,0,263.996,11.906,132.511
1,4,3,139.88,277.751,331.678
7,2,5,301.733,62.1,248.861
1,7,0,229.183,37.035,213.717
2,5,1,349.465,40.331,176.659
8,6,8,95.706,191.273,85.529
8,4,6,194.159,285.438,34.484
2,5,7,56.229,37.744,196.063
5,6,3,336.145,215.589,227.044
5,2,6,323.88,247.492,245.984
1,3,1,70.152,302.14,307.972
6,2,0,169.83,141.104,269.225
7,8,0,8.243,156.303,182.253
5,1,7,248.419,125.393,6.263
7,8,3,170.342,175.608,321.86
3,5,4,241.081,215.731,265.342
8,8,8,340.695,61.802,101.866
2,5,3,101.467,107.208,307.703
0,6,7,40.159,118.012,257.966
8,8,2,70.524,183.398,301.729
0,4,4,16.022,227.455,45.074
6,0,3,0.149,141.904,131.026
7,7,7,314.586,59.512,59.949
3,2,1,295.978,208.748,11.254
8,5,4,335.321,12.819,195.926
8,3,4,111.662,301.805,320.67
2,8,8,122.593,179.174,58.337
0,8,4,164.888,182.363,53.831
3,7,5,161.249,212.85,161.456
2,1,7,28.797,217.718,307.32
2,5,4,257.904,302.16,353.026
8,7,2,200.497,95.966,220.747
2,2,2,309.4,48.596,4.276
6,3,4,30.158,318.347,27.775
7,8,1,125.481,251.809,96.627
4,8,5,80.193,136.919,65.848
1,6,8,359.239,315.159,113.588
8,0,5,198.643,354.851,324.694
1,2,2,341.639,248.782,94.154
4,0,0,25.579,94.706,96.148
2,2,5,72.882,173.52,138.286
6,4,6,24.814,219.112,237.783
1,4,5,131.723,324.585,120.449
2,8,7,142.617,47.218,263.614
0,3,4,38.298,64.764,238.772
5,6,7,35.715,268.245,327.728
6,4,7,301.395,103.664,64.512
5,2,1,189.363,138.998,224.868
0,2,7,304.392,55.157,1.572
8,6,2,35.989,47.398,124.94
3,4,5,139.245,279.981,304.482
4,3,7,80.385,224.935,100.393
3,4,1,260.904,68.279,126.384
5,2,5,350.021,337.203,108.401
0,0,8,88.216,160.52,249.339
1,1,4,315.705,310.628,262.413
1,2,2,12.518,129.068,223.236
8,2,7,197.692,175.482,235.079
1,2,8,175.717,318.82,130.119
0,8,5,218.141,301.722,8.418
2,2,4,154.34,15.236,5.177
7,7,6,89.87,302.755,66.034
8,0,2,138.52,118.943,140.729
4,7,5,59.6,46.122,327.725
2,2,7,122.063,176.862,220.887
6,7,0,351.159,88.439,88.814
8,2,3,74.789,282.51,39.299
2,8,8,69.09,41.136,148.497
3,2,6,306.175,40.552,357.207
6,7,0,337.944,111.063,159.063
5,0,2,98.47,155.945,16.355
5,7,5,343.391,100.066,67.968
2,6,5,67.653,346.31,115.964
1,6,7,146.117,213.661,256.577
3,4,7,82.864,172.353,127.242
3,2,1,5.596,294.619,18.246
5,3,8,321.14,171.121,332.582
5,6,7,181.649,86.023,98.338
2,3,1,191.044,40.679,245.747
8,4,5,68.387,17.287,329.561
2,6,2,343.026,157.459,209.342
0,0,2,163.642,156.401,162.566
5,0,5,211.546,191.466,43.756
0,4,2,224.359,283.524,67.232
8,4,8,112.956,278.492,252.577
4,0,7,192.61,149.795,110.356
1,0,1,358.023,63.182,57.984
5,1,7,220.835,45.368,72.646
2,2,2,216.38,96.34,274.118
3,7,8,325.778,57.459,220.373
8,5,1,203.949,88.48,163.906
1,8,1,24.128,226.095,271.877
7,0,1,73.877,196.396,249.153
8,8,7,302.557,14.59,298.98
2,6,8,305.112,194.843,3.1
6,4,0,343.518,19.808,251.835
5,8,8,285.233,194.037,322.511
3,4,5,258.035,356.463,221.139
4,4,8,116.716,181.519,36.605
6,4,7,84.845,229.036,165.48
5,4,5,182.241,95.72,82.758
4,5,5,307.552,259.292,77.114
4,7,4,83.871,75.371,92.44
3,0,1,196.355,82.005,2.853
5,3,4,165.945,69.872,196.499
5,0,0,135.567,241.362,129.505
8,2,7,234.883,176.091,15.229
1,3,3,55.795,325.633,77.54
5,4,1,39.73,184.275,162.797
2,7,6,74.745,237.3,339.917
2,8,3,172.638,312.469,88.644
0,7,6,188.589,6.63,124.202
2,7,8,107.461,23.974,235.118
7,1,5,19.056,229.238,132.726
2,2,4,350.015,210.412,120.987
1,0,8,85.213,154.804,266.554
0,4,2,8.191,162.775,2.02
6,5,8,341.971,223.086,248.003
0,8,7,263.164,267.216,14.299
5,6,8,158.109,77.18,346.163
4,2,8,68.39,310.079,203.542
8,0,6,99.489,307.252,118.063
2,0,8,22.624,305.199,219.663
8,6,2,318.058,81.074,26.624
6,1,2,184.209,67.893,122.24
7,1,7,61.111,55.483,137.482
3,0,2,290.291,89.216,49.196
4,2,1,3.94,1.094,62.04
1,7,8,34.789,100.689,186.003
2,7,5,111.138,28.314,356.248
4,5,6,46.407,334.801,273.293
8,1,1,140.536,204.347,244.139
0,8,8,107.827,268.345,237.45
4,3,3,76.061,289.641,135.248
0,4,5,101.966,246.233,98.851
7,6,6,152.962,166.619,89.547
5,0,0,112.251,28.123,311.124
4,8,8,27.752,8.557,33.009
1,6,3,92.231,298.886,13.179
6,1,0,19.203,173.957,329.779
5,4,8,251.805,1.644,248.766
6,2,8,271.194,184.293,96.431
5,8,5,276.2,109.104,320.022
4,2,3,178.131,314.436,167.061
8,0,7,144.702,278.593,285.324
8,8,4,86.329,247.78,229.073
0,7,0,56.532,273.853,180.272
7,5,5,73.777,31.219,28.397
7,7,3,118.359,249.51,253.009
6,3,1,191.586,34.648,93.123
8,7,3,289.564,328.347,24.483
7,1,8,38.201,98.92,68.106
0,8,8,295.751,286.407,45.649
2,5,4,194.843,308.841,248.54
7,2,7,280.798,151.508,306.566
1,6,3,275.965,237.176,195.09
1,0,7,116.204,128.392,10.428
2,6,1,52.396,106.995,79.017
4,8,8,304.172,231.865,99.894
3,3,3,307.698,84.747,28.555
2,3,4,145.605,5.414,135.584
2,4,5,168.084,16.89,150.346
1,1,6,152.96,30.056,332.855
7,6,1,274.729,314.377,153.039
8,7,6,143.766,51.685,39.181
2,6,2,279.287,155.078,243.531
6,0,1,118.14,84.456,298.875
0,5,3,268.471,75.446,277.328
1,3,6,199.804,1.906,58.465
3,8,7,52.243,100.248,211.384
0,5,3,216.532,20.088,131.534
