0,3,6,237.64,254.802,236.755
5,8,0,109.045,90.884,158.858
2,7,3,69.603,247.32,4.014
2,6,0,307.429,52.039,208.89
2,6,6,220.887,69.409,94.331
6,2,0,213.652,26.942,202.479
3,7,3,343.41,56.61,56.883
4,0,7,344.263,125.374,342.927
5,1,6,8.362,337.326,159.628
6,5,3,249.379,220.035,83.495
6,4,6,359.077,208.931,94.928
8,3,2,147.238,123.472,79.913
7,8,7,72.787,210.407,247.291
8,4,6,49.59,208.014,276.714
8,6,2,333.153,313.492,12.731
8,5,8,294.208,150.857,18.089
8,3,6,36.422,309.685,2.657
6,2,4,333.903,40.157,102.901
1,6,2,328.774,225.532,117.48
4,4,4,22.693,67.022,60.215
3,3,0,287.536,258.596,311.861
6,2,6,289.219,17.437,272.418
0,5,2,306.062,219.087,63.746
2,2,7,274.509,174.601,338.319
2,1,5,222.056,125.162,115.212
7,7,1,359.468,352.018,66.429
0,3,4,336.261,138.839,332.526
2,2,2,170.953,257.789,216.175
4,6,5,273.515,309.823,158.17
4,8,0,176.742,272.968,142.838
4,6,0,36.306,169.938,195.876
3,6,7,273.302,241.693,270.7
0,6,8,110.964,349.074,247.866
1,1,7,192.157,217.622,50.929
8,5,0,179.583,328.218,155.216
8,3,2,285.112,312.347,276.136
2,4,0,45.102,103.219,173.986
0,2,2,1.932,216.964,197.293
2,5,8,78.971,109.21,232.902
5,2,7,285.819,109.318,287.947
5,2,6,145.872,192.833,73.266
1,4,5,286.599,217.335,76.296
3,6,1,54.612,73.589,187.969
7,0,8,192.141,126.02,273.443
0,3,2,59.22,79.907,354.336
8,8,8,196.763,78.361,130.097
1,5,0,339.219,268.643,75.709
6,6,4,81.093,83.105,308.743
6,1,1,304.908,164.689,57.635
0,1,1,113.888,250.069,25.942
4,8,8,53.67,88.232,334.475
7,6,1,209.005,319.193,307.875
7,2,6,46.451,346.188,164.076
6,4,7,32.941,352.423,301.461
8,0,7,24.865,301.128,179.826
4,3,2,8.303,243.81,31.526
6,4,4,79.42,278.64,107.992
1,8,3,322.691,222.998,289.436
3,0,4,233.062,325.951,136.774
2,6,7,61.398,87.119,239.71
7,3,5,68.936,291.772,174.247
0,0,0,150.405,281.514,264.053
5,8,5,183.641,340.621,120.165
8,2,6,101.609,215.744,289.527
4,1,0,236.037,303.154,353.019
2,6,4,231.81,303.808,278.24
4,4,5,316.899,313.84,158.187
6,2,2,77.318,63.164,270.523
1,7,8,269.183,2.773,190.496
3,1,2,79.386,150.986,134.522
5,1,7,37.795,203.372,350.894
6,4,8,110.876,0.583,272.141
5,8,3,138.186,174.593,164.512
7,4,0,68.619,284.858,49.441
8,0,4,135.905,239.056,243.175
4,0,1,24.483,183.874,136.324
2,6,2,74.29,191.579,292.904
5,6,0,258.87,243.967,348.004
6,8,0,205.698,350.337,88.738
0,5,2,249.161,282.723,67.437
7,3,7,104.081,336.209,179.386
3,7,6,236.235,118.252,143.117
5,4,0,222.215,62.096,217.245
1,2,5,0.057,200.552,340.298
7,1,5,36.028,21.745,136.277
4,5,8,54.888,345.709,195.702
4,0,0,288.614,29.405,127.461
6,6,0,111.716,49.042,276.144
7,0,7,291.981,261.212,273.048
5,1,3,153.583,107.532,117.888
0,2,6,247.977,27.492,235.319
4,5,4,222.356,23.833,22.332
1,2,7,231.136,128.691,202.005
0,5,8,97.287,133.197,285.517
1,1,7,241.837,63.063,60.158
4,2,3,98.756,103.69,114.05
8,3,0,358.241,225.919,137.075
2,8,0,144.63,62.677,259.083
4,5,7,69.417,204.945,190.058
5,5,7,146.395,289.621,263.911
4,6,5,278.648,62.666,311.837
7,2,2,150.102,7.888,270.72
7,4,8,172.797,355.173,40.568
0,0,3,38.696,21.098,17.435
2,6,8,6.016,53.394,163.519
8,5,8,9.523,188.763,238.447
7,3,1,152.962,109.468,61.771
6,3,5,206.791,177.808,59.883
1,7,2,311.853,182.268,290.298
4,3,3,242.299,10.878,352.3
6,4,5,14.844,32.562,181.039
0,1,4,295.515,180.885,231.148
3,4,0,248.255,228.279,324.51
4,4,1,169.983,340.697,347.997
2,4,5,307.136,156.047,155.139
5,8,7,164.903,308.037,238.193
1,6,4,223.32,160.871,307.897
8,6,4,215.612,152.216,334.048
2,2,8,195.275,340.495,197.8
8,3,2,13.245,177.206,335.239
2,4,1,217.213,181.241,228.776
7,5,6,185.972,212.479,167.289
8,6,3,78.716,240.198,218.994
7,4,8,215.3,109.702,178.193
1,8,7,51.804,115.793,87.963
1,2,3,30.347,78.266,92.828
7,5,7,291.361,20.224,349.535
3,4,3,143.764,51.49,186.363
4,6,8,342.347,101.57,110.595
1,2,6,171.735,259.612,240.37
2,6,5,296.017,306.197,269.034
2,6,3,299.016,240.424,292.486
0,6,6,244.104,115.043,121.559
7,3,6,90.175,272.01,261.85
4,8,7,101.051,103.788,310.473
8,5,4,72.908,165.035,325.221
5,3,5,42.466,347.337,47.52
4,2,6,103.817,75.801,324.198
6,5,6,144.828,53.499,358.687
6,2,1,345.233,71.237,92.161
0,2,4,131.858,266.187,209.762
5,1,8,281.872,293.466,117.208
1,4,8,98.355,263.764,211.464
3,1,2,357.676,264.549,61.862
8,6,2,305.77,182.682,266.452
2,0,8,251.94,280.171,112.163
1,2,4,353.002,162.233,53.435
2,1,1,196.889,238.349,207.986
1,5,0,186.722,291.594,176.177
4,1,8,61.879,90.36,238.206
2,8,7,351.809,94.968,51.509
2,8,5,91.817,346.209,42.619
7,6,6,66.892,309.206,118.034
8,6,4,261.974,230.109,294.214
7,1,6,7.716,149.538,347.901
0,1,0,120.671,224.604,19.727
5,8,2,337.222,134.785,130.798
4,5,8,132.747,153.216,287.132
1,0,6,139.612,308.485,143.46
5,3,6,52.691,39.91,64.445
3,8,4,346.789,251.08,237.46
4,4,2,53.789,327.75,244.206
2,8,2,64.944,6.681,220.472
8,4,4,32.427,191.257,11.537
7,0,0,249.511,356.735,322.779
3,7,1,198.175,119.661,351.02
0,7,4,344.583,354.403,51.2
7,8,3,282.972,99.394,40.141
7,3,1,195.939,200.484,215.854
2,0,8,63.337,26.021,120.271
6,5,1,66.238,8.442,290.045
8,0,1,268.619,320.515,75.155
7,5,5,77.818,107.687,48.826
2,0,7,330.956,336.786,42.401
3,3,1,32.157,329.483,187.974
4,7,8,129.003,139.218,293.84
3,6,0,251.202,56.796,133.502
4,8,0,104.422,220.355,66.051
0,8,6,136.903,172.982,38.345
5,2,0,156.75,26.488,143.769
1,0,5,256.666,271.81,120.866
2,5,7,78.142,308.459,356.154
7,4,7,252.884,348.7,63.866
8,3,1,41.274,349.95,57.24
3,0,3,320.038,298.456,283.354
8,1,0,278.785,85.739,218.396
5,5,0,79.331,77.014,183.805
7,3,0,155.064,165.73,95.166
0,6,8,264.5,223.069,298.538
5,3,4,246.431,338.727,199.332
7,8,7,70.52,101.887,12.493
4,2,4,92.484,216.9,75.59
2,8,8,264.222,307.795,19.039
5,7,2,277.492,350.199,116.151
8,3,0,44.06,146.333,274.045
7,6,2,77.492,287.359,179.032
6,4,3,354.101,87.976,338.883
4,3,1,138.072,328.855,341.575
7,0,6,199.609,224.139,252.515
2,0,4,51.421,1.421,326.11
4,7,0,326.25,293.35,47.923
1,8,5,268.297,328.364,78.739
5,8,3,244.915,154.294,289.122
2,3,7,127.323,289.297,182.893
2,5,0,102.223,121.863,297.5
6,5,2,114.497,78.588,210.822
7,0,7,105.276,6.411,63.104
5,8,5,222.157,251.324,137.876
2,6,5,63.847,241.706,253.559
7,8,8,338.904,342.263,214.754
8,0,4,230.567,102.485,155.347
8,3,4,221.841,66.852,44.873
2,8,4,352.544,278.087,238.936
2,1,0,177.889,114.51,114.972
2,8,4,74.815,6.562,3.831
3,5,4,27.481,109.8,173.243
7,0,2,82.921,358.396,115.234
3,6,5,224.641,210.676,86.668
3,8,4,170.834,116.947,15.441
7,0,4,124.518,197.664,196.624
8,5,6,15.955,78.374,180.315
7,0,3,196.941,20.42,196.75
1,3,6,245.382,155.53,169.454
5,8,4,133.552,200.168,129.642
8,0,0,73.826,83.503,344.986
4,0,6,91.949,332.687,98.246
2,0,0,196.778,122.961,78.329
5,5,1,145.502,231.03,327.907
1,8,5,290.326,145.468,305.515
4,5,7,280.217,344.329,202.458
8,4,2,86.521,32.932,22.037
0,3,1,155.603,196.138,103.249
6,4,7,343.264,44.952,25.645
8,6,8,41.929,309.183,112.332
0,6,2,146.172,193.702,107.639
7,6,1,300.694,57.656,88.197
5,5,3,356.299,163.131,309.073
1,1,6,274.964,285.854,144.007
5,0,7,222.598,162.827,247.256
7,6,1,241.202,301.86,46.623
0,4,0,228.293,79.239,207.379
6,8,4,233.185,201.129,241.749
4,0,4,233.585,78.688,354.532
1,2,1,348.205,322.077,125.14
1,0,2,127.362,86.955,84.754
8,7,3,91.505,106.201,20.42
4,4,2,69.012,341.642,248.573
5,2,0,0.536,174.855,251.31
3,2,2,187.15,116.356,139.209
3,4,4,337.749,243.249,38.262
2,3,1,137.911,300.822,12.234
6,6,7,117.863,167.549,234.809
3,0,3,158.205,336.974,167.358
4,8,7,294.165,261.001,126.762
0,0,4,164.054,100.736,356.419
7,7,8,251.748,112.561,20.219
8,4,5,45.899,252.999,325.146
5,5,1,30.257,59.408,332.417
3,5,7,129.645,59.741,87.108
2,3,3,300.449,28.157,217.964
0,7,2,149.513,165.908,347.271
7,6,8,122.636,359.134,278.542
4,3,7,247.076,255.142,219.296
7,6,7,194.809,219.783,32.216
6,0,0,1.172,293.488,275.759
3,1,1,153.371,43.829,227.519
2,1,8,309.289,7.669,270.416
4,0,7,37.762,10.584,57.211
0,0,0,163.767,37.12,161.31
4,1,4,86.336,154.143,166.517
0,5,2,19.048,5.308,196.226
1,3,2,31.057,111.519,320.598
8,1,6,147.75,162.637,134.389
3,6,1,175.907,214.921,149.042
0,6,0,21.999,263.327,118.225
7,0,0,184.641,135.917,161.418
0,6,6,26.424,305.719,285.23
4,5,2,33.62,342.28,148.333
3,6,8,41.608,206.738,359.641
0,8,5,267.209,55.852,30.004
5,3,6,358.823,85.032,334.361
7,4,1,156.493,9.174,50.948
7,5,8,223.095,259.137,231.595
8,6,7,240.73,112.4,173.159
6,7,5,4.115,249.282,228.506
2,7,2,228.959,113.874,331.596
2,8,6,187.093,344.401,201.901
5,7,8,106.222,341.407,146.948
1,5,0,309.26,22.474,14.318
5,4,8,346.36,84.412,313.981
0,8,8,299.66,31.044,54.298
1,6,0,48.824,270.13,341.459
7,7,8,163.102,1.944,61.966
0,7,1,315.385,111.705,55.464
6,6,7,83.516,344.851,119.26
4,6,7,304.993,53.835,327.422
3,7,3,34.674,113.074,251.084
4,1,3,290.563,87.914,116.307
2,0,7,77.384,137.456,208.792
6,1,7,105.588,319.986,333.842
8,3,1,332.839,317.401,264.233
4,7,7,41.727,139.836,218.423
4,0,2,291.974,288.21,333.218
3,5,5,311.076,345.954,243.062
3,7,6,209.118,201.792,246.826
7,1,7,2.104,113.355,123.344
3,2,8,12.276,163.703,143.186
2,2,2,177.634,137.284,215.31
8,2,8,306.397,54.106,44.688
5,1,7,26.198,32.807,41.623
3,2,1,107.743,132.359,87.438
1,3,8,299.234,139.612,22.465
4,8,4,293.073,251.519,52.299
7,6,3,357.659,50.694,358.383
1,1,0,78.256,307.099,302.192
8,8,4,304.815,42.798,16.953
8,0,6,135.899,137.42,78.032
7,8,7,34.346,33.314,92.311
7,8,1,94.119,190.97,129.123
7,7,3,295.561,64.078,348.364
6,7,1,260.202,33.022,59.467
2,2,2,225.887,38.895,172.84
3,6,6,91.743,309.596,358.932
1,2,5,104.634,76.991,140.856
8,7,8,76.335,54.315,245.773
2,0,5,75.25,165.706,36.461
6,8,4,230.208,5.643,279.633
5,4,4,60.193,125.468,278.419
0,0,7,145.371,28.435,184.54
1,4,8,62.148,160.903,231.332
7,3,1,84.111,78.754,9.281
3,5,3,146.208,224.531,23.78
1,4,8,328.46,62.807,51.203
5,7,4,238.148,265.403,281.035
1,6,4,288.832,270.261,272.244
1,5,3,80.955,273.864,99.771
2,1,8,14.756,166.764,333.105
2,6,0,243.286,223.842,200.116
8,3,4,61.974,233.279,124.6
3,7,2,127.107,14.679,261.609
5,3,8,186.561,324.658,59.91
0,8,6,260.736,178.979,130.339
5,7,6,278.408,49.916,235.344
0,5,1,142.416,353.241,191.531
8,3,8,2.861,94.577,27.948
6,5,1,206.305,72.978,77.083
3,6,3,169.918,357.437,238.032
8,8,1,138.282,323.272,126.971
6,0,2,142.624,354.75,210.696
4,8,5,15.178,81.741,313.178
6,2,2,340.718,74.339,193.785
1,4,4,20.598,241.038,256.894
2,6,4,101.015,130.824,132.638
7,6,0,247.298,72.146,157.898
3,7,6,36.828,107.121,344.185
3,5,6,109.291,180.648,10.352
3,6,0,226.241,265.35,263.387
5,7,5,144.905,257.144,170.027
3,7,1,222.505,123.613,203.6
3,1,5,343.576,302.125,247.056
5,1,5,47.023,211.115,222.924
4,8,8,22.326,236.983,140.841
3,6,8,242.266,229.113,291.832
8,2,3,323.739,167.477,307.734
0,7,8,168.858,355.202,248.218
6,5,6,160.324,238.352,75.007
8,7,7,203.003,183.118,262.467
7,3,0,338.24,60.139,40.093
7,2,0,202.742,271.288,320.212
4,0,8,42.751,261.696,129.569
3,6,0,288.653,215.99,18.119
6,2,0,310.402,356.405,246.199
4,5,1,1.596,8.433,21.659
0,6,0,55.236,158.733,169.184
7,4,3,238.949,85.806,21.597
2,5,0,205.728,4.654,173.446
1,6,5,23.352,164.869,102.005
4,0,7,122.934,238.072,283.051
5,2,1,36.655,8.351,210.665
8,5,6,352.672,325.112,19.588
2,7,3,209.8,168.508,161.411
3,3,4,310.801,248.383,292.461
8,6,4,345.493,269.368,37.723
6,7,8,295.819,112.936,153.941
6,1,4,299.003,40.444,274.515
4,8,5,256.219,354.822,227.431
1,0,8,272.685,248.023,130.156
4,5,8,215.26,272.018,223.829
7,2,1,310.209,254.394,206.851
8,4,4,57.523,104.724,213.833
0,2,3,141.049,126.605,228.134
8,0,3,290.379,1.849,177.71
5,3,5,280.161,152.485,233.482
6,0,4,127.751,265.977,156.504
1,2,4,352.497,310.564,352.053
4,1,7,267.636,145.589,95.912
4,0,7,85.075,343.06,127.676
3,5,5,321.181,154.534,28.839
4,4,6,261.512,321.096,55.181
1,2,0,336.613,36.695,2.675
0,0,1,305.738,36.847,118.683
6,3,7,86.393,333.554,57.532
2,3,3,112.956,173.64,216.928
7,4,3,278.601,30.237,239.333
3,4,3,169.451,266.182,116.363
2,1,8,313.678,35.499,350.379
6,4,8,4.434,105.523,197.847
1,3,3,0.614,138.87,321.924
7,1,5,218.862,260.582,292.604
7,5,7,16.492,339.601,216.805
3,6,7,313.047,205.507,195.979
2,2,4,116.542,39.661,51.992
0,0,4,323.403,87.994,167.418
8,3,1,265.027,31.924,355.755
3,1,4,23.438,86.095,287.706
1,5,5,275.69,352.002,104.96
6,8,2,337.168,326.071,231.27
1,7,1,56.113,209.7,174.841
0,4,8,203.889,148.222,204.078
4,6,7,287.014,271.433,166.087
7,7,2,240.116,168.014,95.125
0,3,7,269.725,40.967,301.491
4,4,5,125.703,67.51,239.667
4,6,1,250.827,280.556,86.369
2,6,0,19.065,223.532,6.312
5,3,8,61.801,258.876,38.114
3,1,5,270.371,209.914,45.832
3,8,3,177.197,227.659,150.149
5,4,4,56.973,207.267,203.62
8,3,1,155.764,236.562,180.74
2,6,1,43.631,290.781,194.407
1,3,7,101.273,68.92,8.278
3,2,3,213.882,173.715,170.516
6,4,8,127.204,104.65,149.537
2,8,6,280.225,303.821,14.499
0,1,7,54.945,35.093,227.161
5,3,3,91.123,30.402,284.793
1,3,5,1.376,228.83,223.98
5,5,1,301.651,279.487,50.453
8,3,4,243.351,186.013,245.362
4,7,1,144.593,34.392,48.123
2,8,1,306.34,281.685,78.805
2,3,1,167.241,232.094,63.801
6,7,4,114.091,225.927,16.653
1,1,3,319.722,358.658,62.907
4,3,2,113.531,330.822,77.986
0,1,0,305.203,20.017,218.906
6,4,5,21.408,115.567,62.488
7,6,3,278.001,337.779,146.14
3,5,6,310.575,152.554,85.346
8,0,2,237.685,353.857,17.922
1,1,6,224.007,44.426,252.835
5,3,1,185.167,128.552,190.971
2,5,4,216.209,54.235,170.277
2,7,5,30.239,349.789,174.232
0,8,1,193.579,186.253,55.758
8,7,2,155.398,304.818,319.378
2,8,4,237.523,137.656,75.905
5,6,4,350.12,34.773,69.806
1,1,7,121.592,113.405,209.535
0,3,6,2.779,132.627,177.323
6,1,1,26.386,264.942,141.154
0,8,1,111.983,41.989,302.215
1,1,4,82.828,78.12,41.991
8,2,3,200.45,265.737,276.428
6,5,6,284.8,355.272,37.549
3,7,6,183.51,350.145,0.423
4,4,7,75.35,109.611,92.569
1,5,5,25.759,171.286,102.234
8,8,1,205.287,46.865,141.491
6,4,3,120.997,175.417,268.471
7,5,3,182.815,231.611,349.335
4,3,6,177.497,165.558,157.919
7,1,2,357.455,177.77,42.302
2,7,1,314.598,298.598,195.364
6,2,5,305.004,41.95,184.841
0,4,6,226.532,107.547,190.279
5,7,6,323.638,344.126,39.714
4,4,3,319.793,90.431,339.043
1,7,7,215.806,241.913,40.367
2,3,2,307.568,184.968,59.768
8,8,7,287.823,349.249,339.067
4,3,5,211.405,142.972,304.092
5,1,6,275.165,288.506,99.513
7,1,3,152.995,213.334,22.634
2,8,0,130.563,102.117,76.527
1,0,7,147.64,10.277,76.287
0,1,4,40.652,122.285,114.404
8,6,6,43.326,211.564,289.374
7,2,8,305.973,101.325,305.925
3,7,2,310.776,14.057,227.119
6,8,1,76.633,0.894,183.974
5,0,7,286.616,297.614,200.235
4,3,3,263.445,171.898,293.695
2,2,3,185.727,302.447,71.024
7,3,2,8.816,190.619,45.616
6,8,4,308.329,122.658,16.461
3,8,8,189.986,18.971,5.88
5,5,3,92.184,234.753,256.037
7,3,5,325.144,7.317,212.734
6,4,8,141.356,154.787,255.85
7,2,2,29.359,267.954,201.274
8,5,5,327.206,240.87,257.415
1,8,3,336.964,115.278,124.556
1,3,2,159.544,161.541,334.306
1,6,7,12.086,172.531,55.703
1,6,8,182.393,110.359,343.677
6,0,0,301.53,328.584,356.047
2,4,7,74.753,316.315,229.807
3,0,0,140.204,357.831,231.485
4,8,4,289.89,13.993,31.54
8,4,6,323.621,238.916,213.882
7,0,1,347.636,85.769,110.039
0,1,4,132.783,81.704,280.838
3,0,2,357.278,156.076,147.675
6,2,1,194.514,219.878,271.176
2,3,7,65.643,98.172,299.365
2,3,1,207.699,319.274,278.678
3,6,0,224.893,71.077,348.126
2,1,7,49.03,248.949,242.985
8,0,1,119.714,70.59,134.187
0,2,2,17.963,129.007,277.6
5,4,5,204.761,330.586,29.257
5,1,3,155.557,319.938,257.962
5,3,2,57.329,221.864,223.775
4,4,1,118.694,205.1,97.858
7,0,5,18.088,268.176,1.208
3,4,6,56.126,171.828,128.239
8,8,2,218.961,103.296,179.816
5,5,7,99.941,28.852,197.127
4,3,8,344.79,93.188,121.506
0,4,5,101.108,82.391,325.165
1,8,8,339.538,136.819,15.911
6,2,2,160.968,347.545,311.209
5,4,8,219.738,218.772,148.56
0,5,4,136.057,218.324,311.266
5,3,1,236.036,328.267,114.861
2,6,1,95.705,212.61,244.015
8,4,1,157.993,283.519,8.244
2,8,1,58.348,81.317,201.229
5,8,2,99.413,130.417,182.996
7,7,3,60.482,244.014,323.684
4,7,3,61.528,157.635,68.618
1,2,7,229.495,46.282,310.08
5,8,1,154.108,119.044,138.493
1,3,2,333.134,295.641,82.799
7,1,7,167.425,164.916,151.552
7,2,2,74.312,278.392,228.618
4,0,7,180.504,317.313,337.762
7,0,7,229.932,220.538,130.995
1,6,8,44.574,131.19,264.183
4,1,2,6.894,355.234,241.879
0,8,3,10.956,298.268,179.024
0,0,7,356.829,5.295,183.764
8,2,5,53.314,186.438,182.059
2,1,4,11.057,85.358,170.552
1,2,2,14.436,35.695,89.814
6,2,4,81.003,227.121,21.598
6,6,7,105.698,157.391,201.437
7,8,7,273.338,126.85,159.696
6,0,7,153.161,52.611,189.713
3,5,1,113.93,280.684,159.091
1,6,0,125.247,205.796,42.222
3,4,4,144.411,124.464,272.075
2,2,3,37.476,333.308,347.983
5,4,7,291.222,255.7,32.159
6,8,0,241.986,93.062,100.002
7,6,4,202.045,283.808,17.063
6,1,5,318.082,155.262,254.327
3,1,4,105.311,107.407,140.623
4,4,1,133.848,24.844,207.828
1,3,7,287.128,287.909,218.911
1,1,1,70.426,163.557,358.542
8,4,8,26.999,267.047,358.94
3,8,8,247.6,58.331,82.618
3,1,8,179.242,48.901,236.361
5,7,1,209.105,238.672,167.897
5,1,6,200.788,168.717,66.651
2,8,4,227.313,47.736,156.58
5,8,5,131.03,268.552,259.838
2,4,3,193.687,129.312,37.273
6,6,1,70.394,133.823,316.727
5,2,2,184.26,64.074,179.564
7,7,0,249.183,302.952,87.657
3,3,7,46.516,53.107,317.242
0,2,4,251.81,24.754,150.814
2,6,4,351.057,52.49,307.067
1,3,4,248.929,228.862,151.443
5,4,5,253.211,320.712,352.444
8,3,4,215.779,105.107,17.006
4,3,0,120.888,22.109,350.047
6,7,0,238.639,197.285,131.706
6,7,7,87.931,289.226,238.445
7,8,5,220.934,56.509,177.75
5,4,3,82.218,317.288,359.206
7,7,5,89.342,156.613,284.884
1,3,0,137.35,260.098,204.239
7,0,1,121.455,29.913,122.666
8,3,8,42.918,288.591,225.064
4,8,3,322.949,21.086,197.07
6,2,2,345.39,75.746,293.201
0,6,4,7.697,50.163,179.013
3,1,3,34.148,359.48,150.681
0,2,8,169.721,206.132,304.595
4,8,3,168.896,298.244,270.756
4,0,6,353.416,238.408,294.081
8,2,5,122.873,178.555,82.796
2,3,7,178.924,319.743,238.995
5,8,1,231.072,193.091,219.614
2,1,0,314.724,157.685,332.655
3,4,1,85.873,290.396,322.893
3,0,5,219.215,151.937,301.57
3,2,7,40.329,289.831,112.954
5,8,8,223.598,152.517,122.382
1,2,4,176.949,136.43,288.974
4,6,1,109.304,94.635,349.459
1,1,0,328.472,272.353,127.045
4,0,8,237.165,334.476,256.588
8,0,6,41.195,350.94,323.647
8,1,3,231.903,7.579,349.786
6,5,7,69.302,28.951,280.208
2,8,3,320.689,174.713,248.302
7,8,1,354.971,287.87,154.918
8,3,7,232.326,184.097,168.539
7,3,2,41.933,142.551,54.709
6,0,4,51.139,166.382,314.478
8,7,8,166.414,250.227,253.249
2,3,0,190.266,26.264,271.458
5,8,0,261.132,164.478,321.592
1,4,6,124.124,56.121,153.933
4,0,8,345.072,245.289,352.113
5,4,1,247.383,77.348,174.714
1,8,7,278.679,125.999,39.208
0,2,2,73.01,321.834,129.309
5,2,5,158.588,353.589,328.324
4,0,1,64.099,97.691,40.341
5,4,4,146.314,338.843,68.4
0,1,3,197.258,167.584,67.569
3,0,4,116.393,227.186,188.164
7,1,0,221.973,289.014,326.52
4,5,2,152.868,91.897,62.323
8,4,2,194.663,52.598,103.211
2,4,4,314.03,73.981,118.546
5,6,0,199.257,213.814,148.458
5,7,5,236.063,144.315,24.312
3,0,6,315.13,107.824,268.226
4,5,4,1.083,141.843,164.843
5,7,2,212.548,344.029,91.775
2,1,8,173.013,201.111,347.662
0,6,3,342.927,227.502,24.96
3,7,4,214.377,299.481,291.441
5,7,5,148.177,265.351,106.358
5,3,1,27.102,18.814,48.132
2,5,0,200.758,91.049,319.865
2,8,1,191.985,68.283,294.395
5,8,4,268.89,139.618,211.204
6,8,5,21.628,78.883,139.086
2,0,5,58.201,86.473,12.395
8,1,2,249.289,60.563,152.613
8,5,0,85.538,81.894,24.215
1,6,0,140.198,286.276,158.303
7,7,3,0.82,128.485,298.482
0,8,4,330.536,342.745,178.209
8,4,7,5.826,49.716,124.645
3,2,7,16.866,142.347,358.593
5,6,5,94.689,124.796,181.153
0,0,8,222.266,218.517,210.357
4,0,0,62.12,308.585,206.095
8,1,4,64.373,343.311,312.774
3,0,4,12.676,316.94,275.96
8,1,3,25.345,18.721,84.835
1,3,6,256.42,21.488,75.978
3,7,3,155.947,134.719,155.592
0,1,3,221.313,337.112,24.406
3,3,5,123.524,51.64,88.132
7,4,7,71.715,176.622,99.095
3,0,8,150.405,241.297,220.211
3,1,1,238.192,57.293,40.308
8,1,5,129.575,332.767,225.967
4,2,7,76.757,190.986,272.727
4,5,8,22.416,113.45,250.357
7,3,2,138.125,346.844,172.305
6,0,2,266.059,359.813,308.292
7,3,8,21.88,270.061,231.276
3,0,1,28.938,57.652,53.928
8,0,1,259.05,278.684,155.556
1,4,3,76.474,116.3,222.809
8,7,5,85.728,286.32,204.006
1,5,3,180.574,96.222,142.454
0,5,8,92.656,124.401,35.188
3,1,8,98.372,22.967,98.152
7,0,4,169.377,212.007,153.787
7,1,3,7.798,74.305,250.649
5,1,1,146.909,288.771,7.675
7,1,7,291.383,287.43,182.607
3,5,0,233.312,148.324,131.091
0,8,3,123.506,317.674,31.383
8,1,0,148.742,215.57,109.54
2,8,2,9.889,142.973,213.486
7,4,7,207.426,318.717,335.008
0,7,3,217.118,327.887,0.509
4,5,3,232.904,176.474,36.969
2,3,7,204.478,275.429,206.518
4,7,0,136.83,35.64,312.917
5,4,5,49.222,307.561,207.357
8,1,8,128.784,269.864,21.351
1,8,0,308.657,217.898,27.715
1,5,7,197.675,58.172,85.702
0,6,3,261.743,82.574,285.484
8,1,4,322.807,229.054,33.828
1,7,1,231.038,55.135,77.33
5,0,4,230.372,47.073,176.833
7,0,8,350.147,96.6,293.74
6,6,4,199.31,224.645,172.702
1,6,7,226.169,16.399,124.08
5,5,8,65.563,348.892,78.676
2,6,6,3.078,204.254,220.181
5,8,0,25.619,26.285,332.176
0,3,2,306.032,256.079,6.698
1,5,5,94.989,17.028,120.185
8,5,8,81.487,109.999,102.962
4,7,1,288.963,349.561,202.264
1,5,2,302.697,319.08,315.437
5,2,6,158.912,217.865,126.267
8,3,5,3.826,347.511,37.507
0,4,4,254.793,317.766,225.208
8,6,7,243.314,241.291,246.241
3,3,3,105.084,21.786,145.925
2,5,8,17.778,168.135,48.479
7,5,7,15.077,253.516,109.502
2,0,6,345.919,244.259,168.651
7,7,6,203.429,178.637,103.831
1,7,5,337.668,126.002,267.299
3,7,1,208.078,325.944,62.179
3,3,5,9.759,247.517,142.68
3,5,2,165.891,290.683,187.826
4,5,7,271.307,266.436,298.329
5,2,5,30.467,38.477,337.41
1,4,4,322.12,164.114,147.714
4,6,2,115.059,137.394,252.658
6,1,5,167.739,180.943,167.841
1,8,0,325.173,23.573,41.425
7,8,5,129.763,73.775,111.969
8,0,7,102.048,326.644,120.311
8,3,8,272.132,5.457,148.499
2,3,7,123.779,63.679,179.036
6,1,3,244.239,295.276,93.787
5,8,3,189.04,86.942,13.197
8,3,8,245.598,243.699,251.256
1,7,6,19.485,59.524,130.782
5,0,8,193.369,290.873,183.664
8,6,3,185.746,104.411,316.845
0,0,4,332.618,180.552,75.921
3,8,6,35.73,63.681,170.528
2,6,2,188.216,298.15,137.728
8,8,1,142.471,109.212,249.22
4,2,1,277.021,229.448,29.562
4,5,2,314.075,54.682,17.93
8,6,0,6.29,2.535,279.785
3,8,8,54.358,177.127,107.713
5,2,1,62.518,123.246,344.148
2,0,0,338.637,118.177,152.805
4,0,1,300.926,187.291,108.143
6,4,6,325.214,125.816,141.47
5,3,7,36.834,340.37,130.034
0,6,3,189.041,305.054,116.553
2,1,3,11.385,62.048,298.132
6,2,2,69.371,86.852,343.462
7,2,1,75.813,8.618,260.076
3,0,2,51.582,39.865,53.659
2,6,7,74.226,279.661,291.571
2,1,6,123.921,334.193,97.275
4,3,3,5.465,157.385,305.419
4,5,6,57.461,175.367,325.819
2,6,1,36.874,92.806,174.248
6,3,4,274.62,112.692,160.189
0,7,5,270.704,69.231,106.326
